"dt_notificacao","cd_municipio","temperatura","casos"
"2024-06-11",353080,"18.92","28"
"2024-06-11",353110,"19.14","5"
"2024-06-11",353130,"19.50","20"
"2024-06-11",353140,NULL,"1"
"2024-06-11",353150,"19.00","2"
"2024-06-11",353170,"25.63","1"
"2024-06-11",353180,"20.30","13"
"2024-06-11",353190,"19.00","16"
"2024-06-11",353200,"18.91","2"
"2024-06-11",353215,"19.55","1"
"2024-06-11",353250,NULL,"1"
"2024-06-11",353280,NULL,"2"
"2024-06-11",353282,"20.52","1"
"2024-06-11",353340,"20.30","9"
"2024-06-11",353350,"22.31","22"
"2024-06-11",353360,"21.43","2"
"2024-06-11",353390,"24.01","5"
"2024-06-11",353400,"24.01","1"
"2024-06-11",353410,"23.91","1"
"2024-06-11",353430,"20.25","8"
"2024-06-11",353440,"18.39","22"
"2024-06-11",353450,"23.91","1"
"2024-06-11",353470,"22.88","25"
"2024-06-11",353510,"19.50","2"
"2024-06-11",353520,"23.34","4"
"2024-06-11",353530,"22.88","8"
"2024-06-11",353550,"19.55","26"
"2024-06-11",353560,NULL,"2"
"2024-06-11",353570,"19.50","8"
"2024-06-11",353580,"21.49","4"
"2024-06-11",353590,"23.34","2"
"2024-06-11",353600,"24.38","1"
"2024-06-11",353610,"21.49","3"
"2024-06-11",353620,"21.22","3"
"2024-06-11",353630,"21.43","1"
"2024-06-11",353640,NULL,"1"
"2024-06-11",353650,"18.92","18"
"2024-06-11",353657,"22.15","1"
"2024-06-11",353670,"22.15","2"
"2024-06-11",353690,NULL,"4"
"2024-06-11",353715,"19.55","3"
"2024-06-11",353740,"22.19","2"
"2024-06-11",353760,"19.63","3"
"2024-06-11",353780,NULL,"1"
"2024-06-11",353800,"12.56","9"
"2024-06-11",353810,"19.50","1"
"2024-06-11",353850,"18.52","2"
"2024-06-11",353860,"18.91","2"
"2024-06-11",353870,"20.30","92"
"2024-06-11",353880,"21.49","20"
"2024-06-11",353900,"19.50","7"
"2024-06-11",353920,"24.72","1"
"2024-06-11",353930,"21.58","14"
"2024-06-11",353940,"22.15","3"
"2024-06-11",353950,"19.00","2"
"2024-06-11",353980,"19.14","33"
"2024-06-11",354000,"23.91","2"
"2024-06-11",354020,"19.15","4"
"2024-06-11",354050,"20.30","5"
"2024-06-11",354060,NULL,"5"
"2024-06-11",354070,"21.58","37"
"2024-06-11",354075,"12.56","4"
"2024-06-11",354080,NULL,"15"
"2024-06-11",354100,"19.14","17"
"2024-06-11",354140,"24.72","14"
"2024-06-11",354190,"18.52","3"
"2024-06-11",354200,"24.38","2"
"2024-06-11",354240,"24.72","1"
"2024-06-11",354250,"20.97","1"
"2024-06-11",354320,"22.88","2"
"2024-06-11",354325,NULL,"1"
"2024-06-11",354330,"19.14","6"
"2024-06-11",354340,"19.15","271"
"2024-06-11",354350,"20.52","1"
"2024-06-11",354360,"20.25","1"
"2024-06-11",354380,"24.38","2"
"2024-06-11",354390,"20.30","16"
"2024-06-11",354425,"24.72","1"
"2024-06-11",354450,"23.34","1"
"2024-06-11",354470,"24.72","2"
"2024-06-11",354500,"22.39","2"
"2024-06-11",354515,"20.30","1"
"2024-06-11",354520,NULL,"22"
"2024-06-11",354530,NULL,"19"
"2024-06-11",354560,"19.50","2"
"2024-06-11",354570,"23.34","2"
"2024-06-11",354580,"20.30","26"
"2024-06-11",354620,"19.76","2"
"2024-06-11",354630,"21.58","1"
"2024-06-11",354640,"22.88","23"
"2024-06-11",354660,"23.34","4"
"2024-06-11",354670,"20.30","4"
"2024-06-11",354680,"19.14","6"
"2024-06-11",354700,"21.37","1"
"2024-06-11",354730,"18.39","8"
"2024-06-11",354750,"20.24","4"
"2024-06-11",354770,"24.72","1"
"2024-06-11",354780,"19.14","88"
"2024-06-11",354800,"18.92","3"
"2024-06-11",354850,"22.39","123"
"2024-06-11",354860,"12.56","1"
"2024-06-11",354870,"19.14","44"
"2024-06-11",354880,"19.14","67"
"2024-06-11",354890,"19.76","164"
"2024-06-11",354910,"21.58","1"
"2024-06-11",354930,NULL,"1"
"2024-06-11",354940,"20.25","1"
"2024-06-11",354960,"18.52","1"
"2024-06-11",354970,"21.58","14"
"2024-06-11",354980,NULL,"133"
"2024-06-11",354990,"25.63","467"
"2024-06-11",355010,"21.37","11"
"2024-06-11",355020,NULL,"11"
"2024-06-11",355030,"19.14","2456"
"2024-06-11",355040,"20.30","7"
"2024-06-11",355050,"22.88","2"
"2024-06-11",355060,"18.39","6"
"2024-06-11",355070,NULL,"20"
"2024-06-11",355080,"21.58","4"
"2024-06-11",355100,"19.14","4"
"2024-06-11",355110,NULL,"4"
"2024-06-11",355140,"20.24","1"
"2024-06-11",355150,"20.24","11"
"2024-06-11",355160,"18.92","1"
"2024-06-11",355170,"19.15","20"
"2024-06-11",355190,"19.00","1"
"2024-06-11",355210,"18.92","10"
"2024-06-11",355220,NULL,"275"
"2024-06-11",355240,"20.30","16"
"2024-06-11",355250,"22.39","17"
"2024-06-11",355260,"19.50","1"
"2024-06-11",355270,"20.97","3"
"2024-06-11",355280,"18.39","18"
"2024-06-11",355300,"21.49","3"
"2024-06-11",355330,"21.58","12"
"2024-06-11",355380,"20.52","2"
"2024-06-11",355400,NULL,"7"
"2024-06-11",355410,"25.63","13"
"2024-06-11",355450,"20.30","9"
"2024-06-11",355465,"21.49","2"
"2024-06-11",355470,"21.37","12"
"2024-06-11",355480,"25.63","2"
"2024-06-11",355495,"18.91","2"
"2024-06-11",355500,"24.38","6"
"2024-06-11",355540,"17.90","24"
"2024-06-11",355580,"23.34","2"
"2024-06-11",355600,"19.50","1"
"2024-06-11",355610,NULL,"10"
"2024-06-11",355620,"18.91","18"
"2024-06-11",355630,"22.19","2"
"2024-06-11",355635,"18.91","1"
"2024-06-11",355640,"21.58","1"
"2024-06-11",355645,"18.39","9"
"2024-06-11",355650,"18.39","3"
"2024-06-11",355660,"23.91","6"
"2024-06-11",355670,"18.91","40"
"2024-06-11",355680,"19.00","17"
"2024-06-11",355690,"19.50","3"
"2024-06-11",355700,NULL,"7"
"2024-06-11",355710,NULL,"43"
"2024-06-11",355730,"18.92","1"
"2024-06-12",350030,"21.09","2"
"2024-06-12",350050,"18.23","4"
"2024-06-12",350055,"22.05","3"
"2024-06-12",350070,"21.51","5"
"2024-06-12",350090,"22.12","1"
"2024-06-12",350100,"21.23","1"
"2024-06-12",350110,"24.25","1"
"2024-06-12",350115,NULL,"1"
"2024-06-12",350120,NULL,"2"
"2024-06-12",350150,"23.32","3"
"2024-06-12",350160,"20.74","29"
"2024-06-12",350190,"18.23","17"
"2024-06-12",350200,"20.53","1"
"2024-06-12",350220,"22.05","1"
"2024-06-12",350260,"23.78","1"
"2024-06-12",350275,"18.01","1"
"2024-06-12",350280,"23.14","7"
"2024-06-12",350300,"21.03","1"
"2024-06-12",350310,"22.05","6"
"2024-06-12",350320,"20.53","4"
"2024-06-12",350330,"18.23","6"
"2024-06-12",350340,"21.51","1"
"2024-06-12",350360,"22.08","2"
"2024-06-12",350370,"21.04","3"
"2024-06-12",350380,"18.23","2"
"2024-06-12",350390,"19.06","19"
"2024-06-12",350400,"18.33","58"
"2024-06-12",350410,"19.49","16"
"2024-06-12",350420,"23.78","3"
"2024-06-12",350440,"23.41","2"
"2024-06-12",350450,"22.05","24"
"2024-06-12",350460,NULL,"3"
"2024-06-12",350480,NULL,"1"
"2024-06-12",350510,NULL,"1"
"2024-06-12",350530,"22.08","7"
"2024-06-12",350550,"22.12","25"
"2024-06-12",350560,"20.03","9"
"2024-06-12",350570,"18.01","26"
"2024-06-12",350590,"21.23","7"
"2024-06-12",350600,"21.51","105"
"2024-06-12",350610,"20.10","1"
"2024-06-12",350620,"23.14","2"
"2024-06-12",350630,"22.73","1"
"2024-06-12",350635,"21.25","1"
"2024-06-12",350650,"23.14","9"
"2024-06-12",350660,"21.25","7"
"2024-06-12",350670,"21.23","1"
"2024-06-12",350680,"22.08","1"
"2024-06-12",350690,"22.05","2"
"2024-06-12",350700,NULL,"28"
"2024-06-12",350710,"19.49","2"
"2024-06-12",350720,"24.25","1"
"2024-06-12",350750,"22.08","31"
"2024-06-12",350760,"19.49","18"
"2024-06-12",350775,NULL,"1"
"2024-06-12",350790,"20.53","9"
"2024-06-12",350800,"20.41","3"
"2024-06-12",350810,NULL,"1"
"2024-06-12",350830,"21.51","1"
"2024-06-12",350840,"18.01","3"
"2024-06-12",350850,"22.64","20"
"2024-06-12",350860,"18.14","3"
"2024-06-12",350870,"21.09","8"
"2024-06-12",350900,"18.01","1"
"2024-06-12",350920,"18.01","3"
"2024-06-12",350930,"20.10","4"
"2024-06-12",350950,"19.49","705"
"2024-06-12",350960,"18.01","7"
"2024-06-12",350970,"12.29","1"
"2024-06-12",350990,"15.74","2"
"2024-06-12",351000,"22.73","4"
"2024-06-12",351015,"22.73","1"
"2024-06-12",351020,NULL,"6"
"2024-06-12",351030,NULL,"5"
"2024-06-12",351050,NULL,"128"
"2024-06-12",351060,"18.01","2"
"2024-06-12",351070,NULL,"2"
"2024-06-12",351080,"21.09","4"
"2024-06-12",351090,"21.32","1"
"2024-06-12",351110,"21.04","37"
"2024-06-12",351130,NULL,"4"
"2024-06-12",351150,NULL,"8"
"2024-06-12",351160,NULL,"17"
"2024-06-12",351170,"20.74","7"
"2024-06-12",351200,"20.10","3"
"2024-06-12",351230,"20.74","4"
"2024-06-12",351280,"18.23","10"
"2024-06-12",351300,"18.01","10"
"2024-06-12",351310,"21.32","1"
"2024-06-12",351340,"18.14","2"
"2024-06-12",351350,"21.25","1"
"2024-06-12",351360,"17.05","3"
"2024-06-12",351370,"20.53","6"
"2024-06-12",351380,"19.06","52"
"2024-06-12",351390,"21.09","1"
"2024-06-12",351490,NULL,"4"
"2024-06-12",351500,"18.01","2"
"2024-06-12",351510,"19.06","1"
"2024-06-12",351515,"18.23","1"
"2024-06-12",351518,"18.23","9"
"2024-06-12",351519,"22.73","2"
"2024-06-12",351520,"23.78","3"
"2024-06-12",351540,"22.73","7"
"2024-06-12",351550,"23.78","9"
"2024-06-12",351560,"21.04","2"
"2024-06-12",351570,"19.06","8"
"2024-06-12",351610,"18.33","2"
"2024-06-12",351620,"21.23","35"
"2024-06-12",351630,"18.01","32"
"2024-06-12",351640,"18.01","16"
"2024-06-12",351660,"23.32","2"
"2024-06-12",351670,"23.32","6"
"2024-06-12",351685,"21.23","4"
"2024-06-12",351740,"22.12","3"
"2024-06-12",351750,"22.12","7"
"2024-06-12",351780,"23.14","1"
"2024-06-12",351790,"22.12","2"
"2024-06-12",351810,"23.41","2"
"2024-06-12",351820,"23.14","4"
"2024-06-12",351830,"21.25","1"
"2024-06-12",351840,"18.14","11"
"2024-06-12",351850,NULL,"2"
"2024-06-12",351860,"20.03","1"
"2024-06-12",351870,"21.25","33"
"2024-06-12",351880,"19.06","191"
"2024-06-12",351905,"18.23","6"
"2024-06-12",351907,"20.74","18"
"2024-06-12",351910,"21.23","2"
"2024-06-12",351930,"20.53","2"
"2024-06-12",351940,"21.04","2"
"2024-06-12",351950,"22.73","2"
"2024-06-12",351960,"21.23","19"
"2024-06-12",351970,NULL,"9"
"2024-06-12",352000,"22.08","14"
"2024-06-12",352010,"21.03","1"
"2024-06-12",352040,NULL,"12"
"2024-06-12",352042,"19.83","5"
"2024-06-12",352044,"23.78","1"
"2024-06-12",352050,NULL,"17"
"2024-06-12",352100,NULL,"1"
"2024-06-12",352120,"15.74","1"
"2024-06-12",352140,"20.74","3"
"2024-06-12",352150,NULL,"1"
"2024-06-12",352170,"20.41","7"
"2024-06-12",352180,"22.05","57"
"2024-06-12",352190,"21.04","3"
"2024-06-12",352210,"19.06","3"
"2024-06-12",352220,"18.01","5"
"2024-06-12",352230,NULL,"49"
"2024-06-12",352240,"20.41","11"
"2024-06-12",352250,"18.01","5"
"2024-06-12",352260,"18.23","20"
"2024-06-12",352270,"21.23","1"
"2024-06-12",352280,"20.41","3"
"2024-06-12",352290,"22.08","6"
"2024-06-12",352310,"19.06","6"
"2024-06-12",352320,"20.41","11"
"2024-06-12",352340,"19.49","9"
"2024-06-12",352350,"22.05","1"
"2024-06-12",352360,"20.53","11"
"2024-06-12",352390,NULL,"35"
"2024-06-12",352400,"18.01","1"
"2024-06-12",352420,"22.12","1"
"2024-06-12",352430,"20.03","3"
"2024-06-12",352440,"21.25","26"
"2024-06-12",352460,"19.83","1"
"2024-06-12",352470,"18.23","45"
"2024-06-12",352480,"23.78","8"
"2024-06-12",352500,"18.01","3"
"2024-06-12",352510,"20.03","8"
"2024-06-12",352520,"19.49","9"
"2024-06-12",352530,"22.08","22"
"2024-06-12",352550,"19.49","13"
"2024-06-12",352570,NULL,"4"
"2024-06-12",352590,"18.01","24"
"2024-06-12",352620,"18.01","2"
"2024-06-12",352630,"17.05","1"
"2024-06-12",352640,"20.74","1"
"2024-06-12",352650,"23.14","2"
"2024-06-12",352660,"18.14","1"
"2024-06-12",352670,"21.09","7"
"2024-06-12",352680,"22.08","22"
"2024-06-12",352690,"20.74","27"
"2024-06-12",352710,"23.41","4"
"2024-06-12",352720,"18.14","2"
"2024-06-12",352730,"19.49","3"
"2024-06-12",352760,"21.32","2"
"2024-06-12",352780,"23.32","1"
"2024-06-12",352790,"23.32","2"
"2024-06-12",352800,"22.08","19"
"2024-06-12",352840,NULL,"2"
"2024-06-12",352850,"19.06","91"
"2024-06-12",352860,"22.05","1"
"2024-06-12",352880,"18.33","6"
"2024-06-12",352900,"23.32","24"
"2024-06-12",352910,"23.78","2"
"2024-06-12",352920,"18.33","1"
"2024-06-12",352930,"20.03","22"
"2024-06-12",352940,"19.06","42"
"2024-06-12",352950,NULL,"3"
"2024-06-12",352960,NULL,"7"
"2024-06-12",352965,"23.78","1"
"2024-06-12",352980,"22.08","1"
"2024-06-12",353010,"23.14","3"
"2024-06-12",353030,NULL,"3"
"2024-06-12",353040,NULL,"2"
"2024-06-12",353050,"21.09","1"
"2024-06-12",353060,"21.25","42"
"2024-06-12",353070,"18.23","38"
"2024-06-12",353080,"18.23","43"
"2024-06-12",353090,"20.74","1"
"2024-06-12",353110,"19.06","2"
"2024-06-12",353130,"21.04","7"
"2024-06-12",353170,"22.64","1"
"2024-06-12",353180,"20.74","9"
"2024-06-12",353190,"20.10","18"
"2024-06-12",353200,"19.49","1"
"2024-06-12",353215,"18.33","1"
"2024-06-12",353282,"20.41","1"
"2024-06-12",353320,NULL,"1"
"2024-06-12",353340,"20.74","3"
"2024-06-12",353350,"23.41","32"
"2024-06-12",353360,"21.23","2"
"2024-06-12",353380,"22.73","2"
"2024-06-12",353390,"22.12","11"
"2024-06-12",353400,"22.12","6"
"2024-06-12",353430,"21.03","2"
"2024-06-12",353440,"18.01","7"
"2024-06-12",353460,"24.25","3"
"2024-06-12",353470,"22.73","20"
"2024-06-12",353475,"23.78","2"
"2024-06-12",353500,NULL,"1"
"2024-06-12",353510,"21.04","3"
"2024-06-12",353520,"23.78","2"
"2024-06-12",353530,"22.73","5"
"2024-06-12",353550,"18.33","15"
"2024-06-12",353560,NULL,"4"
"2024-06-12",353570,"21.04","4"
"2024-06-12",353580,"22.05","3"
"2024-06-12",353610,"22.05","3"
"2024-06-12",353620,"19.83","4"
"2024-06-12",353625,NULL,"1"
"2024-06-12",353630,"21.23","2"
"2024-06-12",353640,NULL,"1"
"2024-06-12",353650,"18.23","10"
"2024-06-12",353690,NULL,"2"
"2024-06-12",353700,"21.23","1"
"2024-06-12",353730,NULL,"1"
"2024-06-12",353740,"23.14","1"
"2024-06-12",353750,"20.74","1"
"2024-06-12",353760,"19.74","1"
"2024-06-12",353770,"24.25","1"
"2024-06-12",353800,"12.29","14"
"2024-06-12",353850,"18.14","4"
"2024-06-12",353860,"19.49","3"
"2024-06-12",353870,"20.74","114"
"2024-06-12",353880,"22.05","24"
"2024-06-12",353900,"21.04","8"
"2024-06-12",353910,"18.01","2"
"2024-06-12",353920,"24.34","1"
"2024-06-12",353930,"21.09","10"
"2024-06-12",353940,"21.51","3"
"2024-06-12",353950,"20.10","9"
"2024-06-12",353980,"19.06","15"
"2024-06-12",354000,"23.32","7"
"2024-06-12",354020,"20.03","5"
"2024-06-12",354030,NULL,"1"
"2024-06-12",354050,"20.74","1"
"2024-06-12",354060,NULL,"6"
"2024-06-12",354070,"21.09","27"
"2024-06-12",354075,"12.29","3"
"2024-06-12",354080,NULL,"29"
"2024-06-12",354100,"19.06","10"
"2024-06-12",354140,"24.34","6"
"2024-06-12",354150,NULL,"1"
"2024-06-12",354160,"23.41","1"
"2024-06-12",354210,"20.74","1"
"2024-06-12",354220,"18.33","1"
"2024-06-12",354250,"21.23","1"
"2024-06-12",354290,"20.53","5"
"2024-06-12",354320,"22.73","1"
"2024-06-12",354330,"19.06","3"
"2024-06-12",354340,"20.03","172"
"2024-06-12",354360,"21.03","1"
"2024-06-12",354380,"24.25","1"
"2024-06-12",354390,"20.74","13"
"2024-06-12",354400,"20.74","1"
"2024-06-12",354410,"19.06","1"
"2024-06-12",354440,"23.14","1"
"2024-06-12",354450,"23.78","1"
"2024-06-12",354500,"21.25","1"
"2024-06-12",354515,"20.74","3"
"2024-06-12",354520,NULL,"15"
"2024-06-12",354530,NULL,"13"
"2024-06-12",354560,"21.04","1"
"2024-06-12",354570,"23.78","2"
"2024-06-12",354580,"20.74","7"
"2024-06-12",354610,"23.78","1"
"2024-06-12",354620,"20.53","1"
"2024-06-12",354625,"21.32","1"
"2024-06-12",354630,"21.09","1"
"2024-06-12",354640,"22.73","16"
"2024-06-12",354660,"23.78","6"
"2024-06-12",354670,"20.74","11"
"2024-06-12",354680,"19.06","6"
"2024-06-12",354700,"22.08","1"
"2024-06-12",354730,"18.01","11"
"2024-06-12",354750,"21.32","14"
"2024-06-12",354760,"21.32","1"
"2024-06-12",354780,"19.06","34"
"2024-06-12",354800,"18.23","4"
"2024-06-12",354850,"21.25","15"
"2024-06-12",354860,"12.29","1"
"2024-06-12",354870,"19.06","38"
"2024-06-12",354880,"19.06","115"
"2024-06-12",354890,"20.53","132"
"2024-06-12",354910,"21.09","8"
"2024-06-12",354970,"21.09","3"
"2024-06-12",354980,NULL,"132"
"2024-06-12",354990,"22.64","325"
"2024-06-12",355010,"22.08","13"
"2024-06-12",355020,NULL,"1"
"2024-06-12",355030,"19.06","2207"
"2024-06-12",355040,"20.74","6"
"2024-06-12",355050,"22.73","3"
"2024-06-12",355060,"18.01","7"
"2024-06-12",355070,NULL,"16"
"2024-06-12",355080,"21.09","3"
"2024-06-12",355100,"19.06","1"
"2024-06-12",355110,NULL,"1"
"2024-06-12",355120,"22.73","1"
"2024-06-12",355140,"21.32","2"
"2024-06-12",355150,"21.32","1"
"2024-06-12",355160,"18.23","2"
"2024-06-12",355170,"20.03","7"
"2024-06-12",355210,"18.23","11"
"2024-06-12",355220,NULL,"229"
"2024-06-12",355240,"20.74","41"
"2024-06-12",355250,"21.25","28"
"2024-06-12",355255,"23.78","5"
"2024-06-12",355260,"21.04","5"
"2024-06-12",355270,"21.23","2"
"2024-06-12",355280,"18.01","8"
"2024-06-12",355300,"22.05","2"
"2024-06-12",355330,"21.09","23"
"2024-06-12",355365,"20.10","2"
"2024-06-12",355380,"20.41","2"
"2024-06-12",355390,"24.34","3"
"2024-06-12",355395,"18.33","3"
"2024-06-12",355400,NULL,"6"
"2024-06-12",355410,"22.64","11"
"2024-06-12",355420,"22.05","2"
"2024-06-12",355450,"20.74","7"
"2024-06-12",355470,"22.08","22"
"2024-06-12",355480,"22.64","4"
"2024-06-12",355500,"24.25","5"
"2024-06-12",355530,"23.78","1"
"2024-06-12",355540,"17.05","25"
"2024-06-12",355560,"21.04","1"
"2024-06-12",355580,"23.78","2"
"2024-06-12",355600,"21.04","4"
"2024-06-12",355610,NULL,"7"
"2024-06-12",355620,"19.49","12"
"2024-06-12",355635,"19.49","1"
"2024-06-12",355645,"18.01","1"
"2024-06-12",355660,"23.32","1"
"2024-06-12",355670,"19.49","29"
"2024-06-12",355680,"20.10","3"
"2024-06-12",355690,"21.04","2"
"2024-06-12",355700,NULL,"9"
"2024-06-12",355710,NULL,"44"
"2024-06-13",350020,NULL,"1"
"2024-06-13",350030,"20.35","2"
"2024-06-13",350050,"18.22","1"
"2024-06-13",350055,"21.25","6"
"2024-06-13",350070,"21.88","2"
"2024-06-13",350090,"23.12","1"
"2024-06-13",350100,"20.57","4"
"2024-06-13",350115,NULL,"2"
"2024-06-13",350160,"19.48","36"
"2024-06-13",350180,NULL,"2"
"2024-06-13",350190,"18.22","27"
"2024-06-13",350200,"19.74","2"
"2024-06-13",350220,"21.25","2"
"2024-06-13",350230,"19.48","1"
"2024-06-13",350250,"17.15","2"
"2024-06-13",350270,"20.23","1"
"2024-06-13",350275,"17.67","1"
"2024-06-13",350280,"22.11","8"
"2024-06-13",350290,NULL,"2"
"2024-06-13",350310,"21.25","5"
"2024-06-13",350320,"19.74","8"
"2024-06-13",350330,"18.22","18"
"2024-06-13",350340,"21.88","1"
"2024-06-13",350360,"21.08","1"
"2024-06-13",350370,"18.49","2"
"2024-06-13",350380,"18.22","3"
"2024-06-13",350390,"19.40","19"
"2024-06-13",350400,"18.14","57"
"2024-06-13",350410,"18.71","28"
"2024-06-13",350420,"23.01","1"
"2024-06-13",350450,"21.25","15"
"2024-06-13",350460,NULL,"4"
"2024-06-13",350480,NULL,"2"
"2024-06-13",350490,"17.85","2"
"2024-06-13",350510,NULL,"4"
"2024-06-13",350520,"21.20","1"
"2024-06-13",350530,"21.08","11"
"2024-06-13",350550,"23.12","24"
"2024-06-13",350570,"17.67","36"
"2024-06-13",350590,"20.57","7"
"2024-06-13",350600,"21.88","92"
"2024-06-13",350610,"18.20","2"
"2024-06-13",350620,"22.11","3"
"2024-06-13",350635,"20.93","1"
"2024-06-13",350650,"22.11","8"
"2024-06-13",350660,"20.93","2"
"2024-06-13",350670,"21.20","1"
"2024-06-13",350690,"21.25","2"
"2024-06-13",350700,NULL,"14"
"2024-06-13",350710,"18.71","1"
"2024-06-13",350730,"21.88","1"
"2024-06-13",350740,"21.20","2"
"2024-06-13",350750,"21.08","20"
"2024-06-13",350760,"18.71","17"
"2024-06-13",350775,NULL,"2"
"2024-06-13",350790,"19.74","9"
"2024-06-13",350800,"20.23","1"
"2024-06-13",350810,NULL,"1"
"2024-06-13",350840,"17.67","2"
"2024-06-13",350850,"17.15","23"
"2024-06-13",350860,"17.85","2"
"2024-06-13",350870,"20.35","10"
"2024-06-13",350880,"22.04","2"
"2024-06-13",350920,"17.67","1"
"2024-06-13",350945,"20.23","15"
"2024-06-13",350950,"18.71","549"
"2024-06-13",350960,"17.67","1"
"2024-06-13",350970,"12.01","1"
"2024-06-13",350990,"15.79","13"
"2024-06-13",351000,"21.92","4"
"2024-06-13",351020,NULL,"4"
"2024-06-13",351030,NULL,"11"
"2024-06-13",351050,NULL,"122"
"2024-06-13",351060,"17.67","3"
"2024-06-13",351070,NULL,"3"
"2024-06-13",351080,"20.35","2"
"2024-06-13",351090,"19.35","1"
"2024-06-13",351110,"18.49","35"
"2024-06-13",351130,NULL,"4"
"2024-06-13",351150,NULL,"12"
"2024-06-13",351160,NULL,"12"
"2024-06-13",351170,"19.48","8"
"2024-06-13",351190,"23.41","2"
"2024-06-13",351220,"18.22","2"
"2024-06-13",351280,"18.22","13"
"2024-06-13",351290,NULL,"2"
"2024-06-13",351300,"17.67","13"
"2024-06-13",351310,"19.35","2"
"2024-06-13",351320,"20.57","2"
"2024-06-13",351330,"18.14","2"
"2024-06-13",351350,"20.93","3"
"2024-06-13",351360,"16.86","2"
"2024-06-13",351370,"19.74","127"
"2024-06-13",351380,"19.40","42"
"2024-06-13",351400,"18.90","1"
"2024-06-13",351410,"21.08","5"
"2024-06-13",351430,"21.08","1"
"2024-06-13",351490,NULL,"1"
"2024-06-13",351495,"18.49","4"
"2024-06-13",351500,"17.67","3"
"2024-06-13",351515,"18.22","6"
"2024-06-13",351518,"18.22","7"
"2024-06-13",351540,"21.92","7"
"2024-06-13",351550,"23.01","18"
"2024-06-13",351560,"18.49","2"
"2024-06-13",351570,"19.40","3"
"2024-06-13",351620,"20.57","38"
"2024-06-13",351630,"17.67","21"
"2024-06-13",351640,"17.67","29"
"2024-06-13",351670,"23.40","15"
"2024-06-13",351690,"23.01","2"
"2024-06-13",351740,"23.12","6"
"2024-06-13",351750,"23.12","3"
"2024-06-13",351760,"20.23","1"
"2024-06-13",351810,"22.04","2"
"2024-06-13",351820,"22.11","5"
"2024-06-13",351840,"17.85","3"
"2024-06-13",351850,NULL,"1"
"2024-06-13",351860,"18.90","3"
"2024-06-13",351870,"20.93","19"
"2024-06-13",351880,"19.40","161"
"2024-06-13",351885,"18.90","1"
"2024-06-13",351905,"18.22","3"
"2024-06-13",351907,"19.48","12"
"2024-06-13",351910,"21.20","7"
"2024-06-13",351930,"19.74","1"
"2024-06-13",351940,"18.49","3"
"2024-06-13",351950,"21.92","5"
"2024-06-13",351960,"21.20","21"
"2024-06-13",351970,NULL,"13"
"2024-06-13",351990,"18.14","1"
"2024-06-13",352000,"21.08","13"
"2024-06-13",352010,"19.41","1"
"2024-06-13",352020,"18.71","1"
"2024-06-13",352040,NULL,"11"
"2024-06-13",352042,"22.19","1"
"2024-06-13",352050,NULL,"15"
"2024-06-13",352090,"21.92","3"
"2024-06-13",352100,NULL,"4"
"2024-06-13",352130,"19.41","1"
"2024-06-13",352140,"19.48","3"
"2024-06-13",352150,NULL,"5"
"2024-06-13",352170,"20.23","5"
"2024-06-13",352180,"21.25","8"
"2024-06-13",352210,"19.40","6"
