"dt_notificacao","cd_municipio","casos"
"2024-04-21",353550,"1"
"2024-04-21",353560,"12"
"2024-04-21",353570,"3"
"2024-04-21",353580,"6"
"2024-04-21",353650,"17"
"2024-04-21",353710,"3"
"2024-04-21",353715,"3"
"2024-04-21",353760,"10"
"2024-04-21",353780,"14"
"2024-04-21",353790,"1"
"2024-04-21",353800,"110"
"2024-04-21",353810,"3"
"2024-04-21",353820,"8"
"2024-04-21",353850,"5"
"2024-04-21",353860,"15"
"2024-04-21",353870,"252"
"2024-04-21",353880,"2"
"2024-04-21",353900,"4"
"2024-04-21",353910,"1"
"2024-04-21",353920,"1"
"2024-04-21",353930,"15"
"2024-04-21",353950,"1"
"2024-04-21",353980,"41"
"2024-04-21",354020,"2"
"2024-04-21",354060,"2"
"2024-04-21",354070,"11"
"2024-04-21",354075,"6"
"2024-04-21",354080,"1"
"2024-04-21",354100,"10"
"2024-04-21",354105,"2"
"2024-04-21",354140,"5"
"2024-04-21",354210,"13"
"2024-04-21",354250,"8"
"2024-04-21",354260,"2"
"2024-04-21",354290,"10"
"2024-04-21",354320,"1"
"2024-04-21",354330,"31"
"2024-04-21",354340,"164"
"2024-04-21",354350,"17"
"2024-04-21",354360,"1"
"2024-04-21",354370,"1"
"2024-04-21",354390,"25"
"2024-04-21",354420,"1"
"2024-04-21",354425,"1"
"2024-04-21",354500,"7"
"2024-04-21",354515,"7"
"2024-04-21",354520,"40"
"2024-04-21",354530,"4"
"2024-04-21",354560,"1"
"2024-04-21",354580,"46"
"2024-04-21",354600,"2"
"2024-04-21",354640,"2"
"2024-04-21",354670,"21"
"2024-04-21",354680,"57"
"2024-04-21",354700,"1"
"2024-04-21",354730,"12"
"2024-04-21",354780,"69"
"2024-04-21",354790,"1"
"2024-04-21",354800,"35"
"2024-04-21",354805,"1"
"2024-04-21",354810,"3"
"2024-04-21",354860,"1"
"2024-04-21",354870,"30"
"2024-04-21",354880,"3"
"2024-04-21",354890,"81"
"2024-04-21",354910,"40"
"2024-04-21",354960,"1"
"2024-04-21",354970,"59"
"2024-04-21",354980,"118"
"2024-04-21",354990,"901"
"2024-04-21",355010,"2"
"2024-04-21",355020,"1"
"2024-04-21",355030,"3137"
"2024-04-21",355040,"6"
"2024-04-21",355050,"2"
"2024-04-21",355060,"9"
"2024-04-21",355070,"31"
"2024-04-21",355080,"6"
"2024-04-21",355110,"4"
"2024-04-21",355150,"21"
"2024-04-21",355170,"7"
"2024-04-21",355200,"1"
"2024-04-21",355210,"13"
"2024-04-21",355220,"384"
"2024-04-21",355240,"52"
"2024-04-21",355250,"63"
"2024-04-21",355280,"11"
"2024-04-21",355300,"14"
"2024-04-21",355310,"1"
"2024-04-21",355320,"4"
"2024-04-21",355330,"2"
"2024-04-21",355365,"2"
"2024-04-21",355380,"5"
"2024-04-21",355395,"1"
"2024-04-21",355400,"3"
"2024-04-21",355410,"69"
"2024-04-21",355480,"8"
"2024-04-21",355500,"4"
"2024-04-21",355540,"40"
"2024-04-21",355560,"3"
"2024-04-21",355610,"5"
"2024-04-21",355620,"44"
"2024-04-21",355635,"1"
"2024-04-21",355645,"3"
"2024-04-21",355650,"26"
"2024-04-21",355670,"24"
"2024-04-21",355680,"10"
"2024-04-21",355700,"52"
"2024-04-21",355710,"57"
"2024-04-21",355730,"2"
"2024-04-22",350030,"5"
"2024-04-22",350050,"13"
"2024-04-22",350055,"8"
"2024-04-22",350070,"4"
"2024-04-22",350090,"1"
"2024-04-22",350100,"3"
"2024-04-22",350115,"24"
"2024-04-22",350120,"3"
"2024-04-22",350150,"15"
"2024-04-22",350160,"86"
"2024-04-22",350170,"5"
"2024-04-22",350180,"2"
"2024-04-22",350190,"20"
"2024-04-22",350200,"13"
"2024-04-22",350220,"6"
"2024-04-22",350250,"13"
"2024-04-22",350270,"1"
"2024-04-22",350275,"2"
"2024-04-22",350280,"16"
"2024-04-22",350290,"7"
"2024-04-22",350310,"27"
"2024-04-22",350315,"2"
"2024-04-22",350320,"15"
"2024-04-22",350330,"18"
"2024-04-22",350335,"2"
"2024-04-22",350340,"1"
"2024-04-22",350350,"8"
"2024-04-22",350360,"12"
"2024-04-22",350370,"10"
"2024-04-22",350380,"36"
"2024-04-22",350390,"44"
"2024-04-22",350400,"42"
"2024-04-22",350410,"161"
"2024-04-22",350440,"1"
"2024-04-22",350450,"39"
"2024-04-22",350460,"1"
"2024-04-22",350470,"3"
"2024-04-22",350480,"1"
"2024-04-22",350490,"10"
"2024-04-22",350500,"1"
"2024-04-22",350520,"5"
"2024-04-22",350530,"10"
"2024-04-22",350535,"2"
"2024-04-22",350550,"56"
"2024-04-22",350560,"9"
"2024-04-22",350570,"106"
"2024-04-22",350590,"33"
"2024-04-22",350600,"120"
"2024-04-22",350610,"62"
"2024-04-22",350630,"22"
"2024-04-22",350635,"7"
"2024-04-22",350650,"42"
"2024-04-22",350660,"38"
"2024-04-22",350670,"7"
"2024-04-22",350690,"4"
"2024-04-22",350700,"97"
"2024-04-22",350710,"3"
"2024-04-22",350720,"2"
"2024-04-22",350730,"3"
"2024-04-22",350740,"1"
"2024-04-22",350750,"269"
"2024-04-22",350760,"63"
"2024-04-22",350775,"1"
"2024-04-22",350790,"39"
"2024-04-22",350800,"7"
"2024-04-22",350810,"4"
"2024-04-22",350820,"1"
"2024-04-22",350830,"1"
"2024-04-22",350840,"10"
"2024-04-22",350850,"127"
"2024-04-22",350860,"12"
"2024-04-22",350870,"20"
"2024-04-22",350880,"9"
"2024-04-22",350890,"9"
"2024-04-22",350900,"63"
"2024-04-22",350910,"1"
"2024-04-22",350920,"31"
"2024-04-22",350925,"13"
"2024-04-22",350930,"1"
"2024-04-22",350940,"10"
"2024-04-22",350945,"2"
"2024-04-22",350950,"1607"
"2024-04-22",350960,"28"
"2024-04-22",350970,"3"
"2024-04-22",350980,"2"
"2024-04-22",350990,"51"
"2024-04-22",350995,"4"
"2024-04-22",351000,"17"
"2024-04-22",351020,"12"
"2024-04-22",351030,"21"
"2024-04-22",351050,"115"
"2024-04-22",351060,"127"
"2024-04-22",351070,"7"
"2024-04-22",351080,"21"
"2024-04-22",351090,"8"
"2024-04-22",351110,"80"
"2024-04-22",351120,"1"
"2024-04-22",351130,"4"
"2024-04-22",351150,"24"
"2024-04-22",351160,"29"
"2024-04-22",351170,"22"
"2024-04-22",351200,"9"
"2024-04-22",351230,"3"
"2024-04-22",351240,"8"
"2024-04-22",351250,"1"
"2024-04-22",351260,"2"
"2024-04-22",351270,"3"
"2024-04-22",351280,"21"
"2024-04-22",351290,"1"
"2024-04-22",351300,"41"
"2024-04-22",351310,"27"
"2024-04-22",351330,"2"
"2024-04-22",351340,"1"
"2024-04-22",351350,"5"
"2024-04-22",351360,"8"
"2024-04-22",351370,"16"
"2024-04-22",351380,"115"
"2024-04-22",351385,"1"
"2024-04-22",351390,"6"
"2024-04-22",351400,"5"
"2024-04-22",351410,"32"
"2024-04-22",351430,"2"
"2024-04-22",351440,"1"
"2024-04-22",351450,"3"
"2024-04-22",351460,"3"
"2024-04-22",351480,"16"
"2024-04-22",351490,"7"
"2024-04-22",351492,"1"
"2024-04-22",351495,"2"
"2024-04-22",351500,"14"
"2024-04-22",351510,"33"
"2024-04-22",351515,"11"
"2024-04-22",351518,"62"
"2024-04-22",351519,"5"
"2024-04-22",351520,"1"
"2024-04-22",351540,"43"
"2024-04-22",351550,"14"
"2024-04-22",351560,"1"
"2024-04-22",351565,"1"
"2024-04-22",351570,"100"
"2024-04-22",351610,"1"
"2024-04-22",351620,"25"
"2024-04-22",351630,"54"
"2024-04-22",351640,"140"
"2024-04-22",351660,"1"
"2024-04-22",351670,"16"
"2024-04-22",351685,"5"
"2024-04-22",351700,"4"
"2024-04-22",351720,"2"
"2024-04-22",351730,"1"
"2024-04-22",351740,"8"
"2024-04-22",351750,"5"
"2024-04-22",351760,"4"
"2024-04-22",351810,"2"
"2024-04-22",351820,"22"
"2024-04-22",351830,"16"
"2024-04-22",351840,"97"
"2024-04-22",351850,"10"
"2024-04-22",351860,"20"
"2024-04-22",351870,"98"
"2024-04-22",351880,"1298"
"2024-04-22",351900,"3"
"2024-04-22",351905,"16"
"2024-04-22",351907,"22"
"2024-04-22",351910,"8"
"2024-04-22",351925,"1"
"2024-04-22",351930,"5"
"2024-04-22",351940,"1"
"2024-04-22",351950,"6"
"2024-04-22",351960,"19"
"2024-04-22",351970,"16"
"2024-04-22",351980,"1"
"2024-04-22",352000,"22"
"2024-04-22",352020,"4"
"2024-04-22",352030,"16"
"2024-04-22",352040,"82"
"2024-04-22",352042,"26"
"2024-04-22",352050,"77"
"2024-04-22",352060,"1"
"2024-04-22",352070,"1"
"2024-04-22",352090,"1"
"2024-04-22",352100,"5"
"2024-04-22",352110,"25"
"2024-04-22",352140,"15"
"2024-04-22",352170,"13"
"2024-04-22",352180,"10"
"2024-04-22",352190,"10"
"2024-04-22",352200,"16"
"2024-04-22",352210,"112"
"2024-04-22",352220,"136"
"2024-04-22",352230,"112"
"2024-04-22",352240,"44"
"2024-04-22",352250,"41"
"2024-04-22",352260,"191"
"2024-04-22",352265,"1"
"2024-04-22",352270,"3"
"2024-04-22",352280,"15"
"2024-04-22",352290,"9"
"2024-04-22",352310,"42"
"2024-04-22",352320,"26"
"2024-04-22",352330,"3"
"2024-04-22",352340,"115"
"2024-04-22",352350,"8"
"2024-04-22",352360,"37"
"2024-04-22",352370,"1"
"2024-04-22",352390,"240"
"2024-04-22",352400,"3"
"2024-04-22",352410,"3"
"2024-04-22",352420,"1"
"2024-04-22",352430,"19"
"2024-04-22",352440,"403"
"2024-04-22",352470,"120"
"2024-04-22",352480,"8"
"2024-04-22",352490,"3"
"2024-04-22",352500,"4"
"2024-04-22",352510,"104"
"2024-04-22",352520,"21"
"2024-04-22",352530,"121"
"2024-04-22",352540,"8"
"2024-04-22",352550,"14"
"2024-04-22",352570,"1"
"2024-04-22",352590,"367"
"2024-04-22",352610,"1"
"2024-04-22",352620,"10"
"2024-04-22",352630,"13"
"2024-04-22",352640,"6"
"2024-04-22",352660,"7"
"2024-04-22",352670,"86"
"2024-04-22",352680,"55"
"2024-04-22",352690,"147"
"2024-04-22",352710,"3"
"2024-04-22",352720,"138"
"2024-04-22",352730,"24"
"2024-04-22",352750,"1"
"2024-04-22",352760,"7"
"2024-04-22",352780,"2"
"2024-04-22",352800,"37"
"2024-04-22",352840,"17"
"2024-04-22",352850,"97"
"2024-04-22",352860,"18"
"2024-04-22",352880,"19"
"2024-04-22",352885,"1"
"2024-04-22",352900,"158"
"2024-04-22",352930,"33"
"2024-04-22",352940,"117"
"2024-04-22",352950,"4"
"2024-04-22",352960,"1"
"2024-04-22",352965,"7"
"2024-04-22",352980,"26"
"2024-04-22",352990,"2"
"2024-04-22",353010,"6"
"2024-04-22",353020,"1"
"2024-04-22",353030,"1"
"2024-04-22",353040,"2"
"2024-04-22",353050,"60"
"2024-04-22",353060,"372"
"2024-04-22",353070,"52"
"2024-04-22",353080,"40"
"2024-04-22",353090,"3"
"2024-04-22",353110,"20"
"2024-04-22",353120,"2"
"2024-04-22",353130,"10"
"2024-04-22",353140,"1"
"2024-04-22",353150,"4"
"2024-04-22",353170,"1"
"2024-04-22",353180,"7"
"2024-04-22",353190,"27"
"2024-04-22",353200,"12"
"2024-04-22",353210,"1"
"2024-04-22",353215,"1"
"2024-04-22",353230,"1"
"2024-04-22",353250,"1"
"2024-04-22",353282,"1"
"2024-04-22",353290,"1"
"2024-04-22",353325,"5"
"2024-04-22",353340,"42"
"2024-04-22",353350,"29"
"2024-04-22",353360,"6"
"2024-04-22",353380,"10"
"2024-04-22",353390,"35"
"2024-04-22",353430,"8"
"2024-04-22",353440,"184"
"2024-04-22",353460,"6"
"2024-04-22",353470,"69"
"2024-04-22",353480,"1"
"2024-04-22",353510,"10"
"2024-04-22",353520,"3"
"2024-04-22",353530,"7"
"2024-04-22",353550,"70"
"2024-04-22",353560,"10"
"2024-04-22",353570,"3"
"2024-04-22",353580,"9"
"2024-04-22",353600,"1"
"2024-04-22",353620,"29"
"2024-04-22",353625,"4"
"2024-04-22",353640,"1"
"2024-04-22",353650,"58"
"2024-04-22",353670,"18"
"2024-04-22",353680,"2"
"2024-04-22",353690,"7"
"2024-04-22",353710,"42"
"2024-04-22",353715,"7"
"2024-04-22",353740,"1"
"2024-04-22",353760,"47"
"2024-04-22",353780,"4"
"2024-04-22",353790,"6"
"2024-04-22",353800,"152"
"2024-04-22",353810,"11"
"2024-04-22",353820,"5"
"2024-04-22",353850,"18"
"2024-04-22",353860,"24"
"2024-04-22",353870,"376"
"2024-04-22",353880,"31"
"2024-04-22",353900,"11"
"2024-04-22",353920,"1"
"2024-04-22",353930,"53"
"2024-04-22",353950,"12"
"2024-04-22",353970,"3"
"2024-04-22",353980,"74"
"2024-04-22",354000,"5"
"2024-04-22",354020,"2"
"2024-04-22",354025,"1"
"2024-04-22",354030,"1"
"2024-04-22",354050,"3"
"2024-04-22",354060,"30"
"2024-04-22",354070,"38"
"2024-04-22",354075,"6"
"2024-04-22",354100,"18"
"2024-04-22",354105,"2"
"2024-04-22",354110,"1"
"2024-04-22",354140,"6"
"2024-04-22",354170,"1"
"2024-04-22",354190,"4"
"2024-04-22",354200,"1"
"2024-04-22",354210,"17"
"2024-04-22",354220,"4"
"2024-04-22",354240,"1"
"2024-04-22",354250,"10"
"2024-04-22",354260,"16"
"2024-04-22",354290,"19"
"2024-04-22",354300,"2"
"2024-04-22",354310,"3"
"2024-04-22",354320,"1"
"2024-04-22",354325,"3"
"2024-04-22",354330,"36"
"2024-04-22",354340,"467"
"2024-04-22",354350,"10"
"2024-04-22",354360,"4"
"2024-04-22",354370,"2"
"2024-04-22",354390,"111"
"2024-04-22",354400,"1"
"2024-04-22",354410,"3"
"2024-04-22",354440,"2"
"2024-04-22",354480,"6"
"2024-04-22",354500,"2"
"2024-04-22",354510,"1"
"2024-04-22",354515,"16"
"2024-04-22",354520,"81"
"2024-04-22",354530,"4"
"2024-04-22",354540,"1"
"2024-04-22",354560,"2"
"2024-04-22",354570,"2"
"2024-04-22",354580,"53"
"2024-04-22",354600,"20"
"2024-04-22",354610,"5"
"2024-04-22",354620,"4"
"2024-04-22",354625,"14"
"2024-04-22",354630,"60"
"2024-04-22",354640,"74"
"2024-04-22",354650,"1"
"2024-04-22",354660,"2"
"2024-04-22",354670,"37"
"2024-04-22",354680,"50"
"2024-04-22",354730,"37"
"2024-04-22",354750,"11"
"2024-04-22",354760,"1"
"2024-04-22",354780,"230"
"2024-04-22",354790,"3"
"2024-04-22",354800,"75"
"2024-04-22",354820,"2"
"2024-04-22",354840,"1"
"2024-04-22",354850,"15"
"2024-04-22",354860,"18"
"2024-04-22",354870,"81"
"2024-04-22",354880,"142"
"2024-04-22",354890,"129"
"2024-04-22",354900,"3"
"2024-04-22",354910,"230"
"2024-04-22",354930,"5"
"2024-04-22",354940,"13"
"2024-04-22",354960,"4"
"2024-04-22",354970,"75"
"2024-04-22",354980,"212"
"2024-04-22",354990,"1527"
"2024-04-22",354995,"1"
"2024-04-22",355010,"56"
"2024-04-22",355020,"7"
"2024-04-22",355030,"10245"
"2024-04-22",355040,"16"
"2024-04-22",355050,"3"
"2024-04-22",355060,"32"
"2024-04-22",355070,"61"
"2024-04-22",355080,"12"
"2024-04-22",355100,"4"
"2024-04-22",355110,"9"
"2024-04-22",355120,"3"
"2024-04-22",355130,"1"
"2024-04-22",355140,"5"
"2024-04-22",355150,"42"
"2024-04-22",355160,"3"
"2024-04-22",355170,"9"
"2024-04-22",355180,"5"
"2024-04-22",355190,"9"
"2024-04-22",355200,"2"
"2024-04-22",355210,"96"
"2024-04-22",355220,"570"
"2024-04-22",355240,"22"
"2024-04-22",355250,"56"
"2024-04-22",355255,"1"
"2024-04-22",355260,"14"
"2024-04-22",355270,"2"
"2024-04-22",355280,"61"
"2024-04-22",355300,"42"
"2024-04-22",355310,"2"
"2024-04-22",355320,"1"
"2024-04-22",355330,"55"
"2024-04-22",355350,"1"
"2024-04-22",355360,"48"
"2024-04-22",355370,"1"
"2024-04-22",355380,"13"
"2024-04-22",355385,"1"
"2024-04-22",355390,"1"
"2024-04-22",355395,"2"
"2024-04-22",355400,"30"
"2024-04-22",355410,"95"
"2024-04-22",355420,"1"
"2024-04-22",355450,"32"
"2024-04-22",355460,"3"
"2024-04-22",355470,"52"
"2024-04-22",355480,"20"
"2024-04-22",355495,"1"
"2024-04-22",355500,"16"
"2024-04-22",355540,"75"
"2024-04-22",355550,"7"
"2024-04-22",355560,"2"
"2024-04-22",355580,"1"
"2024-04-22",355600,"1"
"2024-04-22",355610,"1"
"2024-04-22",355620,"53"
"2024-04-22",355630,"1"
"2024-04-22",355635,"4"
"2024-04-22",355645,"20"
"2024-04-22",355650,"41"
"2024-04-22",355660,"9"
"2024-04-22",355670,"69"
"2024-04-22",355680,"21"
"2024-04-22",355690,"13"
"2024-04-22",355700,"101"
"2024-04-22",355710,"118"
"2024-04-22",355720,"10"
"2024-04-22",355730,"1"
"2024-04-23",350030,"5"
"2024-04-23",350050,"45"
"2024-04-23",350055,"9"
"2024-04-23",350070,"2"
"2024-04-23",350075,"5"
"2024-04-23",350080,"1"
"2024-04-23",350100,"6"
"2024-04-23",350110,"1"
"2024-04-23",350115,"5"
"2024-04-23",350120,"3"
"2024-04-23",350150,"6"
"2024-04-23",350160,"75"
"2024-04-23",350170,"6"
"2024-04-23",350180,"1"
"2024-04-23",350190,"19"
"2024-04-23",350200,"3"
"2024-04-23",350220,"13"
"2024-04-23",350250,"8"
"2024-04-23",350270,"5"
"2024-04-23",350275,"3"
"2024-04-23",350280,"9"
"2024-04-23",350290,"11"
"2024-04-23",350310,"9"
"2024-04-23",350320,"20"
"2024-04-23",350330,"12"
"2024-04-23",350350,"2"
"2024-04-23",350360,"7"
"2024-04-23",350370,"8"
"2024-04-23",350380,"25"
"2024-04-23",350390,"37"
"2024-04-23",350400,"26"
"2024-04-23",350410,"168"
"2024-04-23",350450,"93"
"2024-04-23",350460,"3"
"2024-04-23",350480,"1"
"2024-04-23",350490,"5"
"2024-04-23",350500,"1"
"2024-04-23",350520,"2"
"2024-04-23",350530,"5"
"2024-04-23",350535,"3"
"2024-04-23",350550,"32"
"2024-04-23",350560,"1"
"2024-04-23",350570,"79"
"2024-04-23",350580,"1"
"2024-04-23",350590,"35"
"2024-04-23",350600,"158"
"2024-04-23",350610,"30"
"2024-04-23",350620,"1"
"2024-04-23",350630,"5"
"2024-04-23",350635,"12"
"2024-04-23",350650,"37"
"2024-04-23",350660,"24"
"2024-04-23",350670,"3"
"2024-04-23",350680,"1"
"2024-04-23",350690,"9"
"2024-04-23",350700,"82"
"2024-04-23",350710,"9"
"2024-04-23",350720,"2"
"2024-04-23",350730,"2"
"2024-04-23",350740,"3"
"2024-04-23",350745,"1"
"2024-04-23",350750,"180"
"2024-04-23",350760,"247"
"2024-04-23",350775,"4"
"2024-04-23",350780,"2"
"2024-04-23",350790,"30"
"2024-04-23",350800,"8"
"2024-04-23",350810,"4"
"2024-04-23",350820,"1"
"2024-04-23",350830,"1"
"2024-04-23",350840,"2"
"2024-04-23",350850,"110"
"2024-04-23",350860,"18"
"2024-04-23",350870,"23"
"2024-04-23",350880,"3"
"2024-04-23",350890,"2"
"2024-04-23",350900,"47"
"2024-04-23",350920,"16"
"2024-04-23",350940,"9"
"2024-04-23",350945,"11"
"2024-04-23",350950,"1615"
"2024-04-23",350960,"37"
"2024-04-23",350970,"3"
"2024-04-23",350980,"2"
"2024-04-23",350990,"36"
"2024-04-23",351000,"10"
"2024-04-23",351015,"1"
"2024-04-23",351020,"6"
"2024-04-23",351030,"23"
"2024-04-23",351040,"1"
"2024-04-23",351050,"286"
"2024-04-23",351060,"106"
"2024-04-23",351070,"3"
"2024-04-23",351080,"24"
"2024-04-23",351090,"4"
"2024-04-23",351110,"75"
"2024-04-23",351120,"3"
"2024-04-23",351130,"1"
"2024-04-23",351150,"9"
"2024-04-23",351160,"16"
"2024-04-23",351170,"25"
"2024-04-23",351200,"13"
"2024-04-23",351220,"1"
"2024-04-23",351230,"2"
"2024-04-23",351240,"7"
"2024-04-23",351260,"7"
"2024-04-23",351280,"23"
"2024-04-23",351290,"2"
"2024-04-23",351300,"40"
"2024-04-23",351310,"17"
"2024-04-23",351330,"1"
"2024-04-23",351340,"2"
"2024-04-23",351350,"3"
"2024-04-23",351360,"8"
"2024-04-23",351370,"1"
"2024-04-23",351380,"133"
"2024-04-23",351390,"3"
"2024-04-23",351400,"3"
"2024-04-23",351410,"22"
"2024-04-23",351430,"1"
"2024-04-23",351440,"2"
"2024-04-23",351450,"4"
"2024-04-23",351460,"1"
"2024-04-23",351480,"21"
"2024-04-23",351490,"10"
"2024-04-23",351492,"1"
"2024-04-23",351500,"5"
"2024-04-23",351510,"29"
"2024-04-23",351515,"12"
"2024-04-23",351518,"68"
"2024-04-23",351519,"5"
"2024-04-23",351520,"3"
"2024-04-23",351540,"39"
"2024-04-23",351550,"14"
"2024-04-23",351560,"2"
"2024-04-23",351570,"92"
"2024-04-23",351600,"1"
"2024-04-23",351610,"2"
"2024-04-23",351620,"12"
"2024-04-23",351630,"25"
"2024-04-23",351640,"177"
"2024-04-23",351670,"21"
"2024-04-23",351685,"2"
"2024-04-23",351690,"1"
"2024-04-23",351720,"1"
"2024-04-23",351730,"1"
"2024-04-23",351740,"12"
"2024-04-23",351750,"3"
"2024-04-23",351760,"4"
"2024-04-23",351790,"2"
"2024-04-23",351810,"2"
"2024-04-23",351820,"10"
"2024-04-23",351830,"11"
"2024-04-23",351840,"90"
"2024-04-23",351850,"22"
"2024-04-23",351860,"8"
"2024-04-23",351870,"81"
"2024-04-23",351880,"1101"
"2024-04-23",351885,"2"
"2024-04-23",351900,"2"
"2024-04-23",351905,"24"
"2024-04-23",351907,"33"
"2024-04-23",351910,"3"
"2024-04-23",351930,"16"
"2024-04-23",351950,"8"
"2024-04-23",351960,"15"
"2024-04-23",351970,"12"
"2024-04-23",352000,"23"
"2024-04-23",352010,"1"
"2024-04-23",352020,"9"
"2024-04-23",352040,"63"
"2024-04-23",352042,"17"
"2024-04-23",352050,"74"
"2024-04-23",352070,"1"
"2024-04-23",352090,"3"
"2024-04-23",352100,"5"
"2024-04-23",352110,"7"
"2024-04-23",352140,"18"
"2024-04-23",352170,"6"
"2024-04-23",352180,"19"
"2024-04-23",352190,"3"
"2024-04-23",352200,"6"
"2024-04-23",352210,"99"
"2024-04-23",352220,"93"
"2024-04-23",352230,"82"
"2024-04-23",352240,"45"
"2024-04-23",352250,"13"
"2024-04-23",352260,"166"
"2024-04-23",352270,"1"
"2024-04-23",352280,"8"
"2024-04-23",352290,"8"
"2024-04-23",352310,"47"
"2024-04-23",352320,"28"
"2024-04-23",352330,"1"
"2024-04-23",352340,"74"
"2024-04-23",352350,"3"
"2024-04-23",352360,"19"
"2024-04-23",352390,"147"
"2024-04-23",352400,"8"
"2024-04-23",352430,"2"
"2024-04-23",352440,"393"
"2024-04-23",352470,"112"
"2024-04-23",352480,"6"
"2024-04-23",352490,"2"
"2024-04-23",352500,"4"
"2024-04-23",352510,"55"
"2024-04-23",352520,"32"
"2024-04-23",352530,"108"
"2024-04-23",352540,"1"
"2024-04-23",352550,"20"
"2024-04-23",352570,"1"
"2024-04-23",352585,"1"
"2024-04-23",352590,"313"
"2024-04-23",352610,"5"
"2024-04-23",352630,"2"
"2024-04-23",352640,"3"
"2024-04-23",352660,"4"
"2024-04-23",352670,"54"
"2024-04-23",352680,"28"
"2024-04-23",352690,"127"
"2024-04-23",352700,"4"
"2024-04-23",352710,"3"
"2024-04-23",352720,"106"
"2024-04-23",352725,"1"
"2024-04-23",352730,"15"
"2024-04-23",352740,"1"
"2024-04-23",352750,"2"
"2024-04-23",352760,"6"
"2024-04-23",352780,"2"
"2024-04-23",352800,"30"
"2024-04-23",352820,"1"
"2024-04-23",352840,"27"
"2024-04-23",352850,"110"
"2024-04-23",352860,"6"
"2024-04-23",352880,"13"
"2024-04-23",352900,"122"
"2024-04-23",352930,"19"
"2024-04-23",352940,"131"
"2024-04-23",352950,"1"
"2024-04-23",352965,"2"
"2024-04-23",352980,"27"
"2024-04-23",352990,"2"
"2024-04-23",353010,"4"
"2024-04-23",353030,"1"
"2024-04-23",353040,"1"
"2024-04-23",353050,"59"
"2024-04-23",353060,"518"
"2024-04-23",353070,"33"
"2024-04-23",353080,"45"
"2024-04-23",353090,"4"
"2024-04-23",353110,"40"
"2024-04-23",353120,"3"
"2024-04-23",353130,"13"
"2024-04-23",353150,"1"
"2024-04-23",353170,"4"
"2024-04-23",353180,"21"
"2024-04-23",353190,"15"
"2024-04-23",353200,"3"
"2024-04-23",353205,"1"
"2024-04-23",353210,"1"
"2024-04-23",353215,"2"
"2024-04-23",353220,"2"
"2024-04-23",353230,"2"
"2024-04-23",353280,"1"
"2024-04-23",353284,"2"
"2024-04-23",353340,"34"
"2024-04-23",353350,"37"
"2024-04-23",353360,"5"
"2024-04-23",353370,"1"
"2024-04-23",353380,"8"
"2024-04-23",353390,"35"
"2024-04-23",353400,"1"
"2024-04-23",353410,"1"
"2024-04-23",353420,"1"
"2024-04-23",353430,"6"
"2024-04-23",353440,"175"
"2024-04-23",353460,"4"
"2024-04-23",353470,"79"
"2024-04-23",353510,"8"
"2024-04-23",353520,"1"
"2024-04-23",353530,"2"
"2024-04-23",353550,"50"
"2024-04-23",353560,"13"
"2024-04-23",353570,"3"
"2024-04-23",353580,"12"
"2024-04-23",353590,"1"
"2024-04-23",353600,"1"
"2024-04-23",353620,"24"
"2024-04-23",353625,"5"
"2024-04-23",353630,"1"
"2024-04-23",353650,"40"
"2024-04-23",353670,"14"
"2024-04-23",353690,"5"
"2024-04-23",353710,"16"
"2024-04-23",353715,"7"
"2024-04-23",353740,"3"
"2024-04-23",353760,"43"
"2024-04-23",353780,"4"
"2024-04-23",353790,"3"
"2024-04-23",353800,"128"
"2024-04-23",353810,"9"
"2024-04-23",353820,"5"
"2024-04-23",353850,"5"
"2024-04-23",353860,"37"
"2024-04-23",353870,"435"
"2024-04-23",353880,"21"
"2024-04-23",353890,"1"
"2024-04-23",353900,"16"
"2024-04-23",353930,"47"
"2024-04-23",353940,"3"
"2024-04-23",353950,"9"
"2024-04-23",353960,"1"
"2024-04-23",353970,"1"
"2024-04-23",353980,"139"
"2024-04-23",354000,"6"
"2024-04-23",354020,"6"
"2024-04-23",354040,"2"
"2024-04-23",354050,"5"
"2024-04-23",354060,"36"
"2024-04-23",354070,"27"
"2024-04-23",354075,"17"
"2024-04-23",354100,"26"
"2024-04-23",354105,"6"
"2024-04-23",354140,"7"
"2024-04-23",354160,"1"
"2024-04-23",354170,"2"
"2024-04-23",354190,"4"
"2024-04-23",354210,"16"
"2024-04-23",354240,"1"
"2024-04-23",354250,"5"
"2024-04-23",354260,"19"
"2024-04-23",354290,"21"
"2024-04-23",354310,"1"
"2024-04-23",354320,"4"
"2024-04-23",354330,"31"
